tweet,tokenized_sents,clean_english,negPos,pol
Ben seni kalbimin derinliklerinde sakladm Ben seni tertemiz duygularla pakladm,['Ben seni kalbimin derinliklerinde sakladm Ben seni tertemiz duygularla pakladm'],I hid you deep in my heart I packed you with pure feelings,Positive,0.10714285714285714
ek elini Fenerbahe mden ois riyakar uur sen git fetclerin yanna,['ek elini Fenerbahe mden ois riyakar uur sen git fetclerin yanna'],put your hand up from Fenerbahe ois hypocrite uur go to the side of the conquerors,Neutral,0.0
Fenerbahe alr Yaz bi kenara,['Fenerbahe alr Yaz bi kenara'],Fenerbahe alr Write it aside,Neutral,0.0
FENERBAHE pinkandblue,['FENERBAHE pinkandblue'],FENERBAHE pinkandblue,Neutral,0.0
Trkiyede futbolun deeri Galatasaray Fenerbahe malar haftasnda yaanan heyecan kadar . Bu heyecan kardn anda futbol adamn bir topun peinden koturmas haline geliyor .,"['Trkiyede futbolun deeri Galatasaray Fenerbahe malar haftasnda yaanan heyecan kadar .', 'Bu heyecan kardn anda futbol adamn bir topun peinden koturmas haline geliyor .']",The value of football in Turkey is as much as the excitement experienced during the Galatasaray Fenerbahe matches week. This excitement turns into a football man running after a ball.,Positive,0.5
Fenerbahe Galatasaray,['Fenerbahe Galatasaray'],Fenerbahe Galatasaray,Neutral,0.0
Siz Giresun Trabzon Alanya Fenerbahe Kasmpaa malarnda yaplan hakem hatalarn grmezden gelirseniz aksine kp taraftara ayar vermeye kalkarsanz sonu olur gznzn iine baka baka puannz alarlar Ali ansalan hrszla maa olur,['Siz Giresun Trabzon Alanya Fenerbahe Kasmpaa malarnda yaplan hakem hatalarn grmezden gelirseniz aksine kp taraftara ayar vermeye kalkarsanz sonu olur gznzn iine baka baka puannz alarlar Ali ansalan hrszla maa olur'],"If you ignore the referee mistakes made in the Giresun Trabzon Alanya Fenerbahe Kasmpaa games, on the contrary, if you try to make adjustments to the closed fans, it will end and they will earn your points, if you fail, the thief will be paid.",Negative,-0.3
FENERBAHE gs,['FENERBAHE gs'],FENERBAHE gs,Neutral,0.0
Sahtekar kazand kaybetti .,['Sahtekar kazand kaybetti .'],The fraudster won and lost.,Neutral,0.0
Bu bir edit flan yapn milleti gaza getiircek,['Bu bir edit flan yapn milleti gaza getiircek'],"Make this an edit banner, it'll get the nation on fire",Neutral,0.0
Fenerbahe Bekonun konuu Galatasaray Nef Emniyet Nihat Rak Hollanda,['Fenerbahe Bekonun konuu Galatasaray Nef Emniyet Nihat Rak Hollanda'],The subject of Fenerbahe Beko Galatasaray Nef Safety Nihat Rak Netherlands,Negative,-0.16666666666666666
derbi skoru Fenerbahem kazanr,['derbi skoru Fenerbahem kazanr'],derby score Fenerbahem wins,Positive,0.3
hakemin fotosu,['hakemin fotosu'],referee's photo,Neutral,0.0
De hadi siktir git .,['De hadi siktir git .'],"Come on, fuck off.",Negative,-0.4
Fenerbahe,['Fenerbahe'],Fenerbahe,Neutral,0.0
Usta artk ey kastl yaplyor kulpte u fotonun iinde bi kahpelik gizlidir bilmiyoruz,['Usta artk ey kastl yaplyor kulpte u fotonun iinde bi kahpelik gizlidir bilmiyoruz'],"Master, now everything is done intentionally, we don't know, there is a bit of a bitch in that photo in the handle.",Neutral,0.0
Hocam bi z Fenerbahe liyiz nasl olacak imdi ... .,['Hocam bi z Fenerbahe liyiz nasl olacak imdi ... .'],"Sir, we are from Fenerbahe, how will it be now ... .",Neutral,0.0
Fatih Terim alaka Souness gitmis Saracoglunda bayragi santraya dikmis . Terimin lik Fenerbahce hezimeti var . Avrupa maci olsa neyse gidip Souness koymaz Terimi koyarsin . Fenerbahce derbisinde Terimi koysunlar Dusunmeden gundem yapiyorsunuz .,"['Fatih Terim alaka Souness gitmis Saracoglunda bayragi santraya dikmis .', 'Terimin lik Fenerbahce hezimeti var .', 'Avrupa maci olsa neyse gidip Souness koymaz Terimi koyarsin .', 'Fenerbahce derbisinde Terimi koysunlar Dusunmeden gundem yapiyorsunuz .']","Fatih Terim relevance Souness is gone and Saracoglunda planted the flag at the switchboard. The term has a lik Fenerbahce defeat. If it's a European match, anyway, you don't go and put Souness, you put the term. They should put the term in Fenerbahce derby You are making the agenda without thinking .",Neutral,0.0
Fenerbahe bakan Ali Ko Trabzonsporu vdkten sonra Trabzonspor mata puan kaybetti .,['Fenerbahe bakan Ali Ko Trabzonsporu vdkten sonra Trabzonspor mata puan kaybetti .'],"After Fenerbahe 's Ali Ko Trabzonspor vdk , Trabzonspor lost points to the match .",Neutral,0.0
Fenerbahe Galatasaray ma n rfan Yirmibe Fenerbaheyi deerlendirdi .,['Fenerbahe Galatasaray ma n rfan Yirmibe Fenerbaheyi deerlendirdi .'],Fenerbahe Galatasaray manager rfan twentybe evaluated Fenerbahe .,Neutral,0.0
Size tm Fenerbahe ailesine hayrl olsun Uur bey,['Size tm Fenerbahe ailesine hayrl olsun Uur bey'],"Congratulations to the entire Fenerbahe family, Mr.",Neutral,0.0
Bugn FENERBAHE .,['Bugn FENERBAHE .'],FENERBAHE today.,Neutral,0.0
Fenerbahe,['Fenerbahe'],Fenerbahe,Neutral,0.0
Yam sana senedir am Fenerbahe m. Gzel bir gn olsun . Var,"['Yam sana senedir am Fenerbahe m. Gzel bir gn olsun .', 'Var']","Yam for years, I'm Fenerbahe m. Have a nice day. There is",Positive,0.6
Konyaspor Rizespora malup oldu . Bugn Fenerbahe kazanrsa iin byk avantaj kazanm olacak .,"['Konyaspor Rizespora malup oldu .', 'Bugn Fenerbahe kazanrsa iin byk avantaj kazanm olacak .']","Konyaspor lost to Rizespora . If Fenerbahe wins today, it will have a great advantage.",Positive,0.55
Sende Beikta fenerbahe Kadrosunun Galatasaray n kadrosu ndan kat kat ustun olduunu bilmiyorsan Adam piani enkuduyu oyuna alyor Biz mer bayram bar alyoruz,['Sende Beikta fenerbahe Kadrosunun Galatasaray n kadrosu ndan kat kat ustun olduunu bilmiyorsan Adam piani enkuduyu oyuna alyor Biz mer bayram bar alyoruz'],"If you don't know that Beikta Fenerbahe Squad is so much better than Galatasaray's squad, Adam Piani is playing enkudu. We are buying a Merry Eid bar.",Positive,0.5
Fenerbahce gsray macn kazansn,['Fenerbahce gsray macn kazansn'],Fenerbahce gsray win the match,Positive,0.8
Fenerbahe ulan,['Fenerbahe ulan'],Come to Fenerbahce,Neutral,0.0
Fenerbahenin ampiyon olma ihtimali var benim sana dnme ihtimalim yok yle hesapla,['Fenerbahenin ampiyon olma ihtimali var benim sana dnme ihtimalim yok yle hesapla'],"There is a possibility that Fenerbahce will be champions, there is no possibility of me coming back to you, calculate as",Neutral,0.0
Gzel gnleri seninle grmeye baladm tpk Mesut zilin Fenerbaheye gelmesi gibi..,['Gzel gnleri seninle grmeye baladm tpk Mesut zilin Fenerbaheye gelmesi gibi..'],"I started to see the good days with you, just like Mesut when the bell came to Fenerbahçe.",Positive,0.7
ay siteye girmem,['ay siteye girmem'],I do not enter the site,Neutral,0.0
adet bilet lazm . Kombinesi olan tl btem var dm ak,"['adet bilet lazm .', 'Kombinesi olan tl btem var dm ak']",number of tickets. I have a TL btem with a combination dm ak,Neutral,0.0
ALLLLLAAAAAHHH,['ALLLLLAAAAAHHH'],ALLLLLAAAAHHH,Neutral,0.0
Fenerbahe,['Fenerbahe'],Fenerbahe,Neutral,0.0
Son Sayfa balyor . Fenerbahe Galatasaray Derbisini haftann malarn konuacaz .,"['Son Sayfa balyor .', 'Fenerbahe Galatasaray Derbisini haftann malarn konuacaz .']","The Last Page is starting . We will talk about the Fenerbahe Galatasaray Derby, the games of the week.",Neutral,0.0
Fenerbahe,['Fenerbahe'],Fenerbahe,Neutral,0.0
Kerem Aktrkolu Fenerbahe derbisine balyor .,['Kerem Aktrkolu Fenerbahe derbisine balyor .'],Kerem Aktrkolu starts the Fenerbahe derby .,Neutral,0.0
fenerbahe,['fenerbahe'],fenerbahce,Neutral,0.0
Gnn Ma En Yksek Oranlarla te Fenerbahe Galatasaray Haftalk Kayp Bonusu Gece Yatrmlarna zel Net Discount VIP Ayrcalklarnn Avantajlarndan Yararlann Hemen Oyna,['Gnn Ma En Yksek Oranlarla te Fenerbahe Galatasaray Haftalk Kayp Bonusu Gece Yatrmlarna zel Net Discount VIP Ayrcalklarnn Avantajlarndan Yararlann Hemen Oyna'],Fenerbahe Galatasaray Weekly Loss Bonus With The Highest Odds Of The Day Take Advantage Of The Net Discount VIP Privileges Special For Night Deposits Play Now,Positive,0.17857142857142858
,[],,Neutral,0.0
Hellooo bakin eceliniz FBVGS,['Hellooo bakin eceliniz FBVGS'],Hellooo see your time FBVGS,Neutral,0.0
kaplan Bugn tibariyle Fenerbaheyi Birakiyorum,['kaplan Bugn tibariyle Fenerbaheyi Birakiyorum'],Tiger I'm Leaving Fenerbahce As of Today,Neutral,0.0
Gnaydn Byk Fenerbahe Ailesi,['Gnaydn Byk Fenerbahe Ailesi'],Gnaydn Byk Fenerbahe Family,Neutral,0.0
Dinime kfreden mslman olsa dkdkkdksk sen zaman zirve grdn havasn bilir oldun,['Dinime kfreden mslman olsa dkdkkdksk sen zaman zirve grdn havasn bilir oldun'],"If you were to speak against my religion, you would know the weather when it was peak time.",Neutral,0.0
alyor Fenerbahe,['alyor Fenerbahe'],taking Fenerbahe,Neutral,0.0
Eeee Fenerbahe liyizde onun iin Serkan,['Eeee Fenerbahe liyizde onun iin Serkan'],Eeee we are from Fenerbahe for him Serkan,Neutral,0.0
Taylan Antalyal ma gn grselinde Fenerbahenin yldzlarn kullanmad .,['Taylan Antalyal ma gn grselinde Fenerbahenin yldzlarn kullanmad .'],Taylan did not use the stars of Fenerbahe in the Antalyal wedding day image .,Neutral,0.0
Fenerbahede Mesut Ozan yok Fenerbahede kadro d braklan Mesut zil Ozan Tufan dnda eksik futbolcu bulunmuyor . e,"['Fenerbahede Mesut Ozan yok Fenerbahede kadro d braklan Mesut zil Ozan Tufan dnda eksik futbolcu bulunmuyor .', 'e']",There is no Mesut Ozan in Fenerbahe There are no missing players in Fenerbahe except Mesut zil Ozan Tufan who was excluded from the squad . to,Positive,0.1
Johan Elmanderden Fenerbahe derbisi mesaj,['Johan Elmanderden Fenerbahe derbisi mesaj'],Fenerbahe derby message from Johan Elmander,Neutral,0.0
Uurun engellemesi problem deil . Bu kadar siyasi bir kiinin byk bir dernein divan bakan olmu olmas .,"['Uurun engellemesi problem deil .', 'Bu kadar siyasi bir kiinin byk bir dernein divan bakan olmu olmas .']",Urinary blocking is not a problem. It's a shame that such a political person became the council minister of a great association.,Positive,0.26666666666666666
yi oynayan kazansn falan yok Fenerbahe kazanacak Byk Bakan Aziz YILDIRIM,['yi oynayan kazansn falan yok Fenerbahe kazanacak Byk Bakan Aziz YILDIRIM'],Fenerbahe will win Great Minister Aziz YILDIRIM,Positive,0.8
Fenerbahe,['Fenerbahe'],Fenerbahe,Neutral,0.0
Her sene birine ampiyonluk hediye edeceksiniz kapatn u kodugumun ubesini,['Her sene birine ampiyonluk hediye edeceksiniz kapatn u kodugumun ubesini'],"Every year you will give someone an championship gift, you will close the branch of my code.",Neutral,0.0
Fenerbahe Galatasaray,['Fenerbahe Galatasaray'],Fenerbahe Galatasaray,Neutral,0.0
Fenerbahe Gs,['Fenerbahe Gs'],Fenerbahe GS,Neutral,0.0
Fenerbahe Galatasaray derbisini Yaln etin anlatacak .,['Fenerbahe Galatasaray derbisini Yaln etin anlatacak .'],Only your meat will tell Fenerbahe Galatasaray derby.,Neutral,0.0
Ma genelinde tek diyebileceim gzel ey FENERBAHE TARAFTARI SZ BR HARKASINIZ,['Ma genelinde tek diyebileceim gzel ey FENERBAHE TARAFTARI SZ BR HARKASINIZ'],"The only good thing I can say in the whole of the game is FENERBAHE FAN, YOU ARE A WONDERFUL FAN",Positive,0.3
Fenerbahe Galatasaray,['Fenerbahe Galatasaray'],Fenerbahe Galatasaray,Neutral,0.0
,[],,Neutral,0.0
Gnnnaaayyydnnnn moda girelim,['Gnnnaaayyydnnnn moda girelim'],Let's get into gnnnaaayyydnnnn mode,Neutral,0.0
Sz konusu Fenerbahe gerisi teferruattr Baarlar Fenerbahem e,['Sz konusu Fenerbahe gerisi teferruattr Baarlar Fenerbahem e'],The rest of Fenerbahe in question is detailed,Positive,0.4
Fenerbahe Pusula,['Fenerbahe Pusula'],Fenerbahe Compass,Neutral,0.0
Her zamanki ihtimalli ma hocam . Fenerbahe lehine,"['Her zamanki ihtimalli ma hocam .', 'Fenerbahe lehine']","As always possible, sir. In favor of Fenerbahe",Neutral,0.0
Gnaydn kardeim,['Gnaydn kardeim'],Good morning my brother,Positive,0.7
nKralieleri sezon oynad finali kaybetti fenerbahe hicbir branta finallerin takm olmad,['nKralieleri sezon oynad finali kaybetti fenerbahe hicbir branta finallerin takm olmad'],"nKings played the season, lost the final, fenerbahe no bran finals were not a team",Neutral,0.0
Rakamn ok olduuna bakmayn . Herkes yaknndan Sare iin lira destek isterse Sare tedavisine gidecek.Sarenin elinden tutar msnz Fenerbahe Tarkan Haim Kl Kibir Harry Potter frszHayatMmkn Alanya,"['Rakamn ok olduuna bakmayn .', 'Herkes yaknndan Sare iin lira destek isterse Sare tedavisine gidecek.Sarenin elinden tutar msnz Fenerbahe Tarkan Haim Kl Kibir Harry Potter frszHayatMmkn Alanya']","Do not see that the number is an arrow. If everyone from their relatives wants lira support for Sare, they will go to Sare treatment. Can you hold Sarah's hand, Fenerbahe Tarkan Haim Hairy Arrogance Harry Potter FreeLifePleasant Alanya",Positive,0.2
Fenerbahe,['Fenerbahe'],Fenerbahe,Neutral,0.0
Tebrikler Uur bey fenerbahemizin adna gurur duyuyoruz,['Tebrikler Uur bey fenerbahemizin adna gurur duyuyoruz'],"Congratulations, Mr. Uur, we are proud of our Fenerbahce.",Positive,0.8
Santrayla beraber omuz omuza Bizim iin saldr Fenerbahe,['Santrayla beraber omuz omuza Bizim iin saldr Fenerbahe'],Shoulder to shoulder with the striker Attack for us Fenerbahe,Neutral,0.0
Alex Lugano Emre Appiah Tuncay Kuyt hrsyla ... Agresif tribn agresif Fenerbahe yenmekle kalmayp ezin gmn onlar Kadkye var,['Alex Lugano Emre Appiah Tuncay Kuyt hrsyla ... Agresif tribn agresif Fenerbahe yenmekle kalmayp ezin gmn onlar Kadkye var'],Alex Lugano Emre Appiah Tuncay Kuyt hrsyla ... Aggressive tribn not only beat Fenerbahe but crush them gmn they got Kadkye,Neutral,0.0
u Dnyaya geldim gidicem Fenerbaheden gzel ey grmedim,['u Dnyaya geldim gidicem Fenerbaheden gzel ey grmedim'],I came to the world and I will go I did not see anything good from Fenerbahe,Positive,0.7
FENERBAHE KRZNE GRDM,['FENERBAHE KRZNE GRDM'],FENERBAHE KRZNE GRDM,Neutral,0.0
Fenerbahe bircok macta arenada samiyende kt dneminde bile hatta hic top oynamadan bile galip geldi simdide kadro olarak hoca ynetim sralama olarak yerlerdeyiz burda tek yapmamz gereken onlar byk hrs etmek reaksiyon gstermek inanlmaz bir hrs lazim .,['Fenerbahe bircok macta arenada samiyende kt dneminde bile hatta hic top oynamadan bile galip geldi simdide kadro olarak hoca ynetim sralama olarak yerlerdeyiz burda tek yapmamz gereken onlar byk hrs etmek reaksiyon gstermek inanlmaz bir hrs lazim .'],"Fenerbahe won many matches in the arena, even in the bad season, even without playing a ball. Now we are in the ranks as a staff, as a coach, and in management, all we have to do here is to show great ambition, to show a reaction, an incredible ambition is needed.",Positive,0.37500000000000006
boomer Yoh a ... Fenerbaheden yiyeceime ferrari birden dnf yaasn razym . Baka ma olsa ok,"['boomer Yoh a ... Fenerbaheden yiyeceime ferrari birden dnf yaasn razym .', 'Baka ma olsa ok']",boomer Yoh a ... Fenerbahe to my food ferrari suddenly dnf live razym . Maybe it's ok,Positive,0.21212121212121213
gzide takmmza baarlar diliyorum dostluk kazansn rekabetiniz ilelebet srsn ...,['gzide takmmza baarlar diliyorum dostluk kazansn rekabetiniz ilelebet srsn ...'],"I wish success to our favorite team, may your friendship win, your competition will last forever...",Positive,0.4
HAYD KIZLAR YANINIZDAYIZ,['HAYD KIZLAR YANINIZDAYIZ'],GIRLS ARE WITH YOU,Neutral,0.0
Acmayn,['Acmayn'],don't open,Neutral,0.0
Fenerbahce aksam pompeke yapacak,['Fenerbahce aksam pompeke yapacak'],Fenerbahce will make pompeke tonight,Neutral,0.0
FUTBOL TAYFA TVTIRI ELE GERM LCEM MD AHAHSJAKSLAKNASMALKDSKMSMXKD,['FUTBOL TAYFA TVTIRI ELE GERM LCEM MD AHAHSJAKSLAKNASMALKDSKMSMXKD'],FOOTBALL TEAM TVTIR E GERM LCEM MD AHAHSJAKSLAKNASMALKDSKMSMXKD,Neutral,0.0
Yaknda buraya Tekrardan Yazacaksnz ... Byk Bakan Aziz Yldrm Fenerbahe Spor Kulb Bakan Oldu Diye,['Yaknda buraya Tekrardan Yazacaksnz ... Byk Bakan Aziz Yldrm Fenerbahe Spor Kulb Bakan Oldu Diye'],You will write here again soon ... Because Great Minister Aziz Yldrm Became Fenerbahe Sports Club Minister,Positive,0.8
Hoje tem um dos maiores clssicos do mundo drbi Istambul um confronto intercontinental h Fenerbahce x Galatasaray DAZN A equipe do nosso bravo Dome enfrenta a maior prova fogo nessa recuperao na Superlig Fener colocado e prximo vaga na Champions .,['Hoje tem um dos maiores clssicos do mundo drbi Istambul um confronto intercontinental h Fenerbahce x Galatasaray DAZN A equipe do nosso bravo Dome enfrenta a maior prova fogo nessa recuperao na Superlig Fener colocado e prximo vaga na Champions .'],Hoje tem um dos maiores clssicos do mundo drbi Istambul um confronto intercontinental h Fenerbahce x Galatasaray DAZN A equipe do nosso bravo Dome enfrenta a maior recupera fogo nessa recuperao na Superlig Fener colocado e prximo vaga na Champions.,Neutral,0.0
Bu akam ok iyi oynadnz TEBRKLER yinede diyorum ayrln gzel yan kavuacak olmak deilmi GALATASARAYm,['Bu akam ok iyi oynadnz TEBRKLER yinede diyorum ayrln gzel yan kavuacak olmak deilmi GALATASARAYm'],"You played very well this evening, CONGRATULATIONS, I still say, leave, good side, not to be GALATASARAY",Positive,0.44999999999999996
adet bilet lazm . Kombinesi olan tl btem var dm ak,"['adet bilet lazm .', 'Kombinesi olan tl btem var dm ak']",number of tickets. I have a TL btem with a combination dm ak,Neutral,0.0
Cresponun fotosunu atsan giderli olurdu ilkokul sunusu hazrlyosun kanka hi mi programclk dersi grmedin mezun olduun okuldan,['Cresponun fotosunu atsan giderli olurdu ilkokul sunusu hazrlyosun kanka hi mi programclk dersi grmedin mezun olduun okuldan'],"It would be worth it if you post the photo of Crespo. You are preparing a primary school presentation, bro, did you not take a programming class from the school you graduated from?",Positive,0.35
Gel imdi City Lverpool mandan sonra Fenerbahe Galatasaray man izle..,['Gel imdi City Lverpool mandan sonra Fenerbahe Galatasaray man izle..'],"Now, after City Lverpool man, watch Fenerbahe Galatasaray man..",Neutral,0.0
Fenerbahe Galatasaray,['Fenerbahe Galatasaray'],Fenerbahe Galatasaray,Neutral,0.0
Senden ayr FENERBAHE yapamyooruum,['Senden ayr FENERBAHE yapamyooruum'],I can't leave FENERBAHE with you,Neutral,0.0
Fenerbahe,['Fenerbahe'],Fenerbahe,Neutral,0.0
Macaristann Sopron Basket takmyla Euroleague finali oynayacak Fenerbahe Kadn Basketbol takm rakibiyle nce karlarken malarn ini kazand . nKralieleri,"['Macaristann Sopron Basket takmyla Euroleague finali oynayacak Fenerbahe Kadn Basketbol takm rakibiyle nce karlarken malarn ini kazand .', 'nKralieleri']","Fenerbahe Women's Basketball team, which will play in the Euroleague final with Hungary's Sopron Basket team, won their games while meeting their opponent first. nKings",Positive,0.125
Derbi iin yaynlanan videoda Fatih Terim yok doru buluyor musunuz Nihat Krmz nemli bir maa kacaz . Bu polemik durumudur . Bizim iin nemli kenetlenmemiz gereken gn . Fatih Hoca sahurunu yaparken nallah Galatasaray Fenerbaheyi yener dua edecektir .,"['Derbi iin yaynlanan videoda Fatih Terim yok doru buluyor musunuz Nihat Krmz nemli bir maa kacaz .', 'Bu polemik durumudur .', 'Bizim iin nemli kenetlenmemiz gereken gn .', 'Fatih Hoca sahurunu yaparken nallah Galatasaray Fenerbaheyi yener dua edecektir .']","There is no Fatih Terim in the video published for the derby, do you think it is right, Nihat Krmz will miss an important salary. This is a polemic situation. The important day for us is the day we need to get together. While Fatih Hodja is making his sahur, Allah will beat Galatasaray Fenerbahe and pray.",Positive,0.36190476190476195
